1130,0.0149126,4.1967e-05
1140,0.014502,4.03483e-05
1150,0.0141073,3.8792e-05
1160,0.0137278,3.72957e-05
1170,0.0133629,3.58572e-05
1180,0.0130121,3.44741e-05
1190,0.0126748,3.31444e-05
1200,0.0123506,3.1866e-05
1210,0.0120389,3.06369e-05
1220,0.0117392,2.94552e-05
1230,0.0114511,2.83191e-05
1240,0.0111741,2.72268e-05
1250,0.0109078,2.61766e-05
1260,0.0106517,2.51669e-05
1270,0.0104056,2.41962e-05
1280,0.0101689,2.32629e-05
1290,0.00994141,2.23656e-05
1300,0.00972267,2.1503e-05
1310,0.00951238,2.06736e-05
1320,0.00931021,1.98762e-05
1330,0.00911584,1.91095e-05
1340,0.00892898,1.83724e-05
1350,0.00874932,1.76638e-05
1360,0.00857661,1.69825e-05
1370,0.00841056,1.63274e-05
1380,0.00825092,1.56977e-05
1390,0.00809745,1.50922e-05
1400,0.0079499,1.45101e-05
1410,0.00780805,1.39504e-05
1420,0.00767167,1.34123e-05
1430,0.00754056,1.2895e-05
1440,0.00741451,1.23976e-05
1450,0.00729333,1.19194e-05
1460,0.00717682,1.14597e-05
1470,0.00706482,1.10176e-05
1480,0.00695714,1.05927e-05
1490,0.00685362,1.01841e-05
1500,0.00675409,9.79129e-06
1510,0.00665841,9.41363e-06
1520,0.00656642,9.05053e-06
1530,0.00647798,8.70144e-06
1540,0.00639296,8.36582e-06
1550,0.00631122,8.04314e-06
1560,0.00623264,7.7329e-06
1570,0.00615709,7.43463e-06
1580,0.00608446,7.14787e-06
1590,0.00601463,6.87217e-06
1600,0.0059475,6.6071e-06
1610,0.00588296,6.35225e-06
1620,0.00582092,6.10724e-06
1630,0.00576127,5.87168e-06
1640,0.00570392,5.6452e-06
1650,0.00564878,5.42745e-06
1660,0.00559578,5.21811e-06
1670,0.00554482,5.01684e-06
1680,0.00549583,4.82334e-06
1690,0.00544873,4.63729e-06
1700,0.00540345,4.45843e-06
1710,0.00535992,4.28646e-06
1720,0.00531806,4.12112e-06
1730,0.00527783,3.96217e-06
1740,0.00523914,3.80934e-06
1750,0.00520195,3.66241e-06
1760,0.0051662,3.52115e-06
1770,0.00513182,3.38533e-06
1780,0.00509878,3.25475e-06
1790,0.00506701,3.12921e-06
1800,0.00503646,3.00852e-06
1810,0.00500709,2.89247e-06
1820,0.00497886,2.78091e-06
1830,0.00495172,2.67364e-06
1840,0.00492563,2.57052e-06
1850,0.00490054,2.47137e-06
1860,0.00487642,2.37605e-06
1870,0.00485323,2.2844e-06
1880,0.00483094,2.19629e-06
1890,0.0048095,2.11157e-06
1900,0.0047889,2.03013e-06
1910,0.00476909,1.95182e-06
1920,0.00475004,1.87654e-06
1930,0.00473173,1.80416e-06
1940,0.00471413,1.73457e-06
1950,0.0046972,1.66766e-06
1960,0.00468093,1.60334e-06
1970,0.00466529,1.5415e-06
1980,0.00465025,1.48204e-06
1990,0.00463579,1.42488e-06
2000,0.00462188,1.36992e-06
2010,0.00460852,1.31708e-06
2020,0.00459567,1.26628e-06
2030,0.00458332,1.21743e-06
2040,0.00457144,1.17048e-06
2050,0.00456002,1.12533e-06
2060,0.00454904,1.08192e-06
2070,0.00453849,1.04019e-06
2080,0.00452834,1.00007e-06
2090,0.00451859,9.61497e-07
2100,0.00450921,9.24411e-07
2110,0.00450019,8.88755e-07
2120,0.00449152,8.54474e-07
2130,0.00448319,8.21516e-07
2140,0.00447517,7.89829e-07
2150,0.00446747,7.59365e-07
2160,0.00446006,7.30075e-07
2170,0.00445294,7.01915e-07
2180,0.00444609,6.74841e-07
2190,0.00443951,6.48812e-07
2200,0.00443318,6.23786e-07
2210,0.0044271,5.99726e-07
2220,0.00442125,5.76594e-07
2230,0.00441563,5.54354e-07
2240,0.00441022,5.32972e-07
2250,0.00440502,5.12414e-07
2260,0.00440002,4.9265e-07
2270,0.00439522,4.73648e-07
2280,0.0043906,4.55378e-07
2290,0.00438616,4.37814e-07
2300,0.00438189,4.20927e-07
2310,0.00437778,4.04691e-07
2320,0.00437383,3.89082e-07
2330,0.00437004,3.74074e-07
2340,0.00436639,3.59646e-07
2350,0.00436288,3.45774e-07
2360,0.00435951,3.32437e-07
2370,0.00435627,3.19614e-07
2380,0.00435315,3.07286e-07
2390,0.00435016,2.95434e-07
2400,0.00434728,2.84039e-07
2410,0.00434451,2.73083e-07
2420,0.00434184,2.6255e-07
2430,0.00433928,2.52423e-07
2440,0.00433682,2.42687e-07
2450,0.00433445,2.33326e-07
2460,0.00433218,2.24326e-07
2470,0.00432999,2.15674e-07
2480,0.00432789,2.07355e-07
2490,0.00432586,1.99357e-07
2500,0.00432392,1.91667e-07
2510,0.00432205,1.84274e-07
2520,0.00432025,1.77167e-07
2530,0.00431853,1.70333e-07
2540,0.00431687,1.63763e-07
2550,0.00431527,1.57447e-07
2560,0.00431373,1.51374e-07
2570,0.00431226,1.45535e-07
2580,0.00431084,1.39922e-07
2590,0.00430947,1.34525e-07
2600,0.00430816,1.29336e-07
2610,0.0043069,1.24347e-07
2620,0.00430569,1.19551e-07
